,ID,Predict_flag
8078,5971040,0
8079,5971041,0
8080,5971042,0
8081,5971043,0
8082,5971044,1
8083,5971045,0
8084,5971046,1
8085,5971047,0
8086,5971048,0
8087,5971049,0
8088,5971050,0
8089,5971051,1
8090,5971052,0
8091,5971053,0
8092,5971054,0
8093,5971055,0
8094,5971056,0
8095,5971057,0
8096,5971058,0
8097,5971059,0
8098,5971060,0
8099,5971061,0
8100,5971062,0
8101,5971063,0
8102,5971064,0
8103,5971065,0
8104,5971066,0
8105,5971067,0
8106,5971068,0
8107,5971069,0
8108,5971070,0
8109,5971071,0
8110,5971072,0
8111,5971073,0
8112,5971074,0
8113,5971075,0
8114,5971076,0
8115,5971077,0
8116,5971078,0
8117,5971079,0
8118,5971080,0
8119,5971081,0
8120,5971082,0
8121,5971083,0
8122,5971084,0
8123,5971085,0
8124,5971086,0
8125,5971087,0
8126,5971088,1
8127,5971089,1
8128,5971090,0
8129,5971091,0
8130,5971092,1
8131,5971093,1
8132,5971094,0
8133,5971095,0
8134,5971096,0
8135,5971097,1
8136,5971098,0
8137,5971099,0
8138,5971100,0
8139,5971101,0
8140,5971102,0
8141,5971103,0
8142,5971104,0
8143,5971105,0
8144,5971106,0
8145,5971107,0
8146,5971108,1
8147,5971109,0
8148,5971110,0
8149,5971111,0
8150,5971112,0
8151,5971113,0
8152,5971114,0
8153,5971115,0
8154,5971116,0
8155,5971117,0
8156,5971118,0
8157,5971119,0
8158,5971120,0
8159,5971121,0
8160,5971122,0
8161,5971123,0
8162,5971124,0
8163,5971125,0
8164,5971126,0
8165,5971127,0
8166,5971128,0
8167,5971129,1
8168,5971130,0
8169,5971131,1
8170,5971132,0
8171,5971133,0
8172,5971134,0
8173,5971135,0
8174,5971136,0
8175,5971137,0
8176,5971138,0
8177,5971139,0
8178,5971140,0
8179,5971141,1
8180,5971142,0
8181,5971143,0
8182,5971144,0
8183,5971145,0
8184,5971146,0
8185,5971147,0
8186,5971148,0
8187,5971149,0
8188,5971150,0
8189,5971151,0
8190,5971152,0
8191,5971153,0
8192,5971154,0
8193,5971155,0
8194,5971156,0
8195,5971157,0
8196,5971158,0
8197,5971159,0
8198,5971160,0
8199,5971161,0
8200,5971162,0
8201,5971163,0
8202,5971164,0
8203,5971165,1
8204,5971166,0
8205,5971167,0
8206,5971168,0
8207,5971169,0
8208,5971170,0
8209,5971171,1
8210,5971172,1
8211,5971173,0
8212,5971174,0
8213,5971175,0
8214,5971176,0
8215,5971177,0
8216,5971178,0
8217,5971179,0
8218,5971180,1
8219,5971181,0
8220,5971182,0
8221,5971183,0
8222,5971184,0
8223,5971185,0
8224,5971186,0
8225,5971187,0
8226,5971188,0
8227,5971189,0
8228,5971190,1
8229,5971191,0
8230,5971192,0
8231,5971193,0
8232,5971194,0
8233,5971195,0
8234,5971196,0
8235,5971197,1
8236,5971198,0
8237,5971199,0
8238,5971200,0
8239,5971201,0
8240,5971202,0
8241,5971203,1
8242,5971204,0
8243,5971205,0
8244,5971206,0
8245,5971207,0
8246,5971208,0
8247,5971209,0
8248,5971210,0
8249,5971211,0
8250,5971212,0
8251,5971213,0
8252,5971214,0
8253,5971215,1
8254,5971216,0
8255,5971217,0
8256,5971218,1
8257,5971219,0
8258,5971220,0
8259,5971221,1
8260,5971222,0
8261,5971223,0
8262,5971224,0
8263,5971225,0
8264,5971226,0
8265,5971227,1
8266,5971228,0
8267,5971229,0
8268,5971230,0
8269,5971231,0
8270,5971232,0
8271,5971233,0
8272,5971234,0
8273,5971235,0
8274,5971236,1
8275,5971237,0
8276,5971238,0
8277,5971239,0
8278,5971240,0
8279,5971241,0
8280,5971242,0
8281,5971243,0
8282,5971244,0
8283,5971245,0
8284,5971246,0
8285,5971247,0
8286,5971248,0
8287,5971249,0
8288,5971250,0
8289,5971251,1
8290,5971252,0
8291,5971253,0
8292,5971254,0
8293,5971255,0
8294,5971256,0
8295,5971257,0
8296,5971258,1
8297,5971259,1
8298,5971260,0
8299,5971261,0
8300,5971262,0
8301,5971263,0
8302,5971264,0
8303,5971265,0
8304,5971266,0
8305,5971267,0
8306,5971268,0
8307,5971269,0
8308,5971270,0
8309,5971271,0
8310,5971272,0
8311,5971273,0
8312,5971274,0
8313,5971275,0
8314,5971276,0
8315,5971277,0
8316,5971278,0
8317,5971279,0
8318,5971280,0
8319,5971281,0
8320,5971282,0
8321,5971283,1
8322,5971284,1
8323,5971285,0
8324,5971286,0
8325,5971287,1
8326,5971288,0
8327,5971289,0
8328,5971290,0
8329,5971291,0
8330,5971292,0
8331,5971293,0
8332,5971294,0
8333,5971295,0
8334,5971296,0
8335,5971297,0
8336,5971298,0
8337,5971299,0
8338,5971300,0
8339,5971301,0
8340,5971302,1
8341,5971304,0
8342,5971305,0
8343,5971306,0
8344,5971307,0
8345,5971308,0
8346,5971309,0
8347,5971310,0
8348,5971311,0
8349,5971312,0
8350,5971313,1
8351,5971314,1
8352,5971315,0
8353,5971316,0
8354,5971317,0
8355,5971318,0
8356,5971319,0
8357,5971320,0
8358,5971321,0
8359,5971322,0
8360,5971323,0
8361,5971324,0
8362,5971325,0
8363,5971326,0
8364,5971327,0
8365,5971328,0
8366,5971329,0
8367,5971330,0
8368,5971331,0
8369,5971332,0
8370,5971333,0
8371,5971334,1
8372,5971335,0
8373,5971336,0
8374,5971337,0
8375,5971338,0
8376,5971339,0
8377,5971340,0
8378,5971341,0
8379,5971342,0
8380,5971343,0
8381,5971344,0
8382,5971345,0
8383,5971346,0
8384,5971347,1
8385,5971348,0
8386,5971349,0
8387,5971350,0
8388,5971351,0
8389,5971352,1
8390,5971353,0
8391,5971354,0
8392,5971355,1
8393,5971356,0
8394,5971357,0
8395,5971358,0
8396,5971359,0
8397,5971360,0
8398,5971361,0
8399,5971362,0
8400,5971363,0
8401,5971364,0
8402,5971365,0
8403,5971366,0
8404,5971367,0
8405,5971368,0
8406,5971369,1
8407,5971370,0
8408,5971371,0
8409,5971372,0
8410,5971373,0
8411,5971374,0
8412,5971375,0
8413,5971376,0
8414,5971377,0
8415,5971378,0
8416,5971379,0
8417,5971380,0
8418,5971381,0
8419,5971382,0
8420,5971383,0
8421,5971384,0
8422,5971385,1
8423,5971386,0
8424,5971387,0
8425,5971388,0
8426,5971389,1
8427,5971390,0
8428,5971391,0
8429,5971392,0
8430,5971393,0
8431,5971394,0
8432,5971395,0
8433,5971396,0
8434,5971397,0
8435,5971398,0
8436,5971399,0
8437,5971400,0
8438,5971401,0
8439,5971402,1
8440,5971403,0
8441,5971404,0
8442,5971405,0
8443,5971406,0
8444,5971407,1
8445,5971408,0
8446,5971409,0
8447,5971410,0
8448,5971411,0
8449,5971412,0
8450,5971413,0
8451,5971414,0
8452,5971415,0
8453,5971416,1
8454,5971417,0
8455,5971418,0
8456,5971419,0
8457,5971420,0
8458,5971421,0
8459,5971422,0
8460,5971423,0
8461,5971424,0
8462,5971425,0
8463,5971426,0
8464,5971427,0
8465,5971428,0
8466,5971429,0
8467,5971430,0
8468,5971431,0
8469,5971432,0
8470,5971433,0
8471,5971434,0
8472,5971435,0
8473,5971436,0
8474,5971437,0
8475,5971438,0
8476,5971439,0
8477,5971440,0
8478,5971441,0
8479,5971442,0
8480,5971443,0
8481,5971444,0
8482,5971445,1
8483,5971446,1
8484,5971447,0
8485,5971448,0
8486,5971449,0
8487,5971450,0
8488,5971451,0
8489,5971452,0
8490,5971453,0
8491,5971454,0
8492,5971455,0
8493,5971456,1
8494,5971457,0
8495,5971458,0
8496,5971459,0
8497,5971460,0
8498,5971461,0
8499,5971462,0
8500,5971463,1
8501,5971464,0
8502,5971465,0
8503,5971466,0
8504,5971467,0
8505,5971468,0
8506,5971469,0
8507,5971470,0
8508,5971471,1
8509,5971472,0
8510,5971473,0
8511,5971474,0
8512,5971475,0
8513,5971476,0
8514,5971477,0
8515,5971478,0
8516,5971479,1
8517,5971480,0
8518,5971481,0
8519,5971482,0
8520,5971483,0
8521,5971484,0
8522,5971485,0
8523,5971486,0
8524,5971487,0
8525,5971488,1
8526,5971489,0
8527,5971490,0
8528,5971491,0
8529,5971492,0
8530,5971493,0
8531,5971494,0
8532,5971495,0
8533,5971496,0
8534,5971497,0
8535,5971498,0
8536,5971499,0
8537,5971500,0
8538,5971501,0
8539,5971502,0
8540,5971503,0
8541,5971504,0
8542,5971505,0
8543,5971506,0
8544,5971507,1
8545,5971508,0
8546,5971509,0
8547,5971510,0
8548,5971511,0
8549,5971512,0
8550,5971513,0
8551,5971514,0
8552,5971515,0
8553,5971516,0
8554,5971517,0
8555,5971518,0
8556,5971519,0
8557,5971520,0
8558,5971521,0
8559,5971522,0
8560,5971523,0
8561,5971524,0
8562,5971525,0
8563,5971526,0
8564,5971527,0
8565,5971528,0
8566,5971529,1
8567,5971530,0
8568,5971531,1
8569,5971532,0
8570,5971533,0
8571,5971534,0
8572,5971535,0
8573,5971536,0
8574,5971537,0
8575,5971538,0
8576,5971539,0
8577,5971540,1
8578,5971541,0
8579,5971542,0
8580,5971543,0
8581,5971544,0
8582,5971545,0
8583,5971546,0
8584,5971547,0
8585,5971548,1
8586,5971549,0
8587,5971550,0
8588,5971551,0
8589,5971552,0
8590,5971553,0
8591,5971554,0
8592,5971555,0
8593,5971556,0
8594,5971557,0
8595,5971558,0
8596,5971559,0
8597,5971560,0
8598,5971561,0
8599,5971562,0
8600,5971563,0
8601,5971564,0
8602,5971565,0
8603,5971566,0
8604,5971567,0
8605,5971568,0
8606,5971569,0
8607,5971570,0
8608,5971571,0
8609,5971572,0
8610,5971573,0
8611,5971574,0
8612,5971575,0
8613,5971576,0
8614,5971577,0
8615,5971578,0
8616,5971579,0
8617,5971580,0
8618,5971581,0
8619,5971582,0
8620,5971583,0
8621,5971584,0
8622,5971585,0
8623,5971586,0
8624,5971587,0
8625,5971588,0
8626,5971589,0
8627,5971590,0
8628,5971591,0
8629,5971592,0
8630,5971593,0
8631,5971594,0
8632,5971595,0
8633,5971596,0
8634,5971597,0
8635,5971598,0
8636,5971599,0
8637,5971600,0
8638,5971601,0
8639,5971602,1
8640,5971603,0
8641,5971604,0
8642,5971605,0
8643,5971606,0
8644,5971607,0
8645,5971608,0
8646,5971609,0
8647,5971610,0
8648,5971611,0
8649,5971612,1
8650,5971613,0
8651,5971614,0
8652,5971615,0
8653,5971616,0
8654,5971617,0
8655,5971618,0
8656,5971619,0
8657,5971620,0
8658,5971621,1
8659,5971622,0
8660,5971623,0
8661,5971624,0
8662,5971625,0
8663,5971626,0
8664,5971627,0
8665,5971628,0
8666,5971629,1
8667,5971630,0
8668,5971631,0
8669,5971632,0
8670,5971633,0
8671,5971634,0
8672,5971635,0
8673,5971636,0
8674,5971637,0
8675,5971638,0
8676,5971639,0
8677,5971640,0
8678,5971641,1
8679,5971642,0
8680,5971643,0
8681,5971644,0
8682,5971645,0
8683,5971646,0
8684,5971647,0
8685,5971648,1
8686,5971649,0
8687,5971650,0
8688,5971651,0
8689,5971652,0
8690,5971653,0
8691,5971654,0
8692,5971655,0
8693,5971656,0
8694,5971657,0
8695,5971658,0
8696,5971659,0
8697,5971660,0
8698,5971661,0
8699,5971662,0
8700,5971663,0
8701,5971664,0
8702,5971665,0
8703,5971666,0
8704,5971667,0
8705,5971668,0
8706,5971669,0
8707,5971670,0
8708,5971671,0
8709,5971672,0
8710,5971673,0
8711,5971674,1
8712,5971675,0
8713,5971676,1
8714,5971677,0
8715,5971678,0
8716,5971679,0
8717,5971680,1
8718,5971681,0
8719,5971682,0
8720,5971683,0
8721,5971684,0
8722,5971685,0
8723,5971686,0
8724,5971687,0
8725,5971688,0
8726,5971689,0
8727,5971690,0
8728,5971691,0
8729,5971692,0
8730,5971693,0
8731,5971694,0
8732,5971695,0
8733,5971696,0
8734,5971697,0
8735,5971698,0
8736,5971699,0
8737,5971700,0
8738,5971701,1
8739,5971702,0
8740,5971703,0
8741,5971704,0
8742,5971705,0
8743,5971706,0
8744,5971707,0
8745,5971708,0
8746,5971709,0
8747,5971710,0
8748,5971711,0
8749,5971712,0
8750,5971713,0
8751,5971714,0
8752,5971715,0
8753,5971716,0
8754,5971717,0
8755,5971718,1
8756,5971719,0
8757,5971720,0
8758,5971721,1
8759,5971722,0
8760,5971723,0
8761,5971724,0
8762,5971725,0
8763,5971726,0
8764,5971727,0
8765,5971728,1
8766,5971729,0
8767,5971730,0
8768,5971731,0
8769,5971732,0
8770,5971733,0
8771,5971734,1
8772,5971735,0
8773,5971736,0
8774,5971737,0
8775,5971738,0
8776,5971739,0
8777,5971740,0
8778,5971741,0
8779,5971742,0
8780,5971743,0
8781,5971744,0
8782,5971745,0
8783,5971746,0
8784,5971747,0
8785,5971748,0
8786,5971749,0
8787,5971750,0
8788,5971751,0
8789,5971752,0
8790,5971753,0
8791,5971754,0
8792,5971755,0
8793,5971756,1
8794,5971757,0
8795,5971758,0
8796,5971759,0
8797,5971760,0
8798,5971761,0
8799,5971762,0
8800,5971763,0
8801,5971764,0
8802,5971765,0
8803,5971766,0
8804,5971767,0
8805,5971768,0
8806,5971769,0
8807,5971770,0
8808,5971771,0
8809,5971772,0
8810,5971773,0
8811,5971774,0
8812,5971775,0
8813,5971776,0
8814,5971777,0
8815,5971778,0
8816,5971779,0
8817,5971780,0
8818,5971781,0
8819,5971782,0
8820,5971783,1
8821,5971784,0
8822,5971785,0
8823,5971786,0
8824,5971787,0
8825,5971788,0
8826,5971789,1
8827,5971790,0
8828,5971791,0
8829,5971792,1
8830,5971793,0
8831,5971794,1
8832,5971795,0
8833,5971796,0
8834,5971797,0
8835,5971798,1
8836,5971799,0
8837,5971800,0
8838,5971801,1
8839,5971802,1
8840,5971803,0
8841,5971804,0
8842,5971805,0
8843,5971806,0
8844,5971807,0
8845,5971808,0
8846,5971809,0
8847,5971810,0
8848,5971811,0
8849,5971812,0
8850,5971813,1
8851,5971814,0
8852,5971815,0
8853,5971816,0
8854,5971817,0
8855,5971818,0
8856,5971819,0
8857,5971820,0
8858,5971821,0
8859,5971822,0
8860,5971823,0
8861,5971824,0
8862,5971825,0
8863,5971826,0
8864,5971827,0
8865,5971828,0
8866,5971829,0
8867,5971830,0
8868,5971831,0
8869,5971832,0
8870,5971833,0
8871,5971834,0
8872,5971835,0
8873,5971836,0
8874,5971837,0
8875,5971838,0
8876,5971839,0
8877,5971840,0
8878,5971841,0
8879,5971842,0
8880,5971843,1
8881,5971844,0
8882,5971845,0
8883,5971846,0
8884,5971847,0
8885,5971848,0
8886,5971849,0
8887,5971850,0
8888,5971851,0
8889,5971852,1
8890,5971853,0
8891,5971854,0
8892,5971855,1
8893,5971856,0
8894,5971857,0
8895,5971858,0
8896,5971859,0
8897,5971860,0
8898,5971861,0
8899,5971862,0
8900,5971863,0
8901,5971864,0
8902,5971865,0
8903,5971866,1
8904,5971867,0
8905,5971868,0
8906,5971869,0
8907,5971870,0
8908,5971871,0
8909,5971872,1
8910,5971873,0
8911,5971874,0
8912,5971875,0
8913,5971876,0
8914,5971877,0
8915,5971878,0
8916,5971879,0
8917,5971880,0
8918,5971881,0
8919,5971882,0
8920,5971883,0
8921,5971884,0
8922,5971885,0
8923,5971886,0
8924,5971887,0
8925,5971888,0
8926,5971889,0
8927,5971890,0
8928,5971891,0
8929,5971892,0
8930,5971893,0
8931,5971894,1
8932,5971895,0
8933,5971896,1
8934,5971897,0
8935,5971898,0
8936,5971899,0
8937,5971900,0
8938,5971901,1
8939,5971902,0
8940,5971903,1
8941,5971904,0
8942,5971905,0
8943,5971906,0
8944,5971907,0
8945,5971908,0
8946,5971909,0
8947,5971910,0
8948,5971911,0
8949,5971912,0
8950,5971913,0
8951,5971914,0
8952,5971915,0
8953,5971916,0
8954,5971917,0
8955,5971918,0
8956,5971919,0
8957,5971920,0
8958,5971921,0
8959,5971922,0
8960,5971923,0
8961,5971924,0
8962,5971925,0
8963,5971926,0
8964,5971927,0
8965,5971928,0
8966,5971929,0
8967,5971930,0
8968,5971931,0
8969,5971932,0
8970,5971933,0
8971,5971934,0
8972,5971935,0
8973,5971936,0
8974,5971937,0
8975,5971938,0
8976,5971939,0
8977,5971940,0
8978,5971941,1
8979,5971942,0
8980,5971943,0
8981,5971944,0
8982,5971945,0
8983,5971946,0
8984,5971947,0
8985,5971948,0
8986,5971949,0
8987,5971950,0
8988,5971951,1
8989,5971952,1
8990,5971953,0
8991,5971954,0
8992,5971955,0
8993,5971956,0
8994,5971957,0
8995,5971958,0
8996,5971959,1
8997,5971960,0
8998,5971961,0
8999,5971962,0
9000,5971963,0
9001,5971964,0
9002,5971965,0
9003,5971966,0
9004,5971967,0
9005,5971968,0
9006,5971969,0
9007,5971970,0
9008,5971971,0
9009,5971972,0
9010,5971973,0
9011,5971974,0
9012,5971975,0
9013,5971976,0
9014,5971977,0
9015,5971978,1
9016,5971979,0
9017,5971980,0
9018,5971981,0
9019,5971982,0
9020,5971983,1
9021,5971984,0
9022,5971985,0
9023,5971986,0
9024,5971987,1
9025,5971988,0
9026,5971989,1
9027,5971990,0
9028,5971991,0
9029,5971992,0
9030,5971993,1
9031,5971994,0
9032,5971995,0
9033,5971996,0
9034,5971997,1
9035,5971998,0
9036,5971999,0
9037,5972000,0
9038,5972001,0
9039,5972002,0
9040,5972003,1
9041,5972004,0
9042,5972005,0
9043,5972006,0
9044,5972007,0
9045,5972008,0
9046,5972009,1
9047,5972010,0
9048,5972011,0
9049,5972012,0
9050,5972013,0
9051,5972014,0
9052,5972015,0
9053,5972016,0
9054,5972017,0
9055,5972018,0
9056,5972019,0
9057,5972020,0
9058,5972021,0
9059,5972022,0
9060,5972023,0
9061,5972024,1
9062,5972025,0
9063,5972026,0
9064,5972027,0
9065,5972028,0
9066,5972029,0
9067,5972030,0
9068,5972031,0
9069,5972032,0
9070,5972033,0
9071,5972034,0
9072,5972035,0
9073,5972036,0
9074,5972037,0
9075,5972038,0
9076,5972039,0
9077,5972040,0
9078,5972041,0
9079,5972042,0
9080,5972043,0
9081,5972044,1
9082,5972045,0
9083,5972046,0
9084,5972047,0
9085,5972048,0
9086,5972049,0
9087,5972050,0
9088,5972051,0
9089,5972052,0
9090,5972053,0
9091,5972054,0
9092,5972055,0
9093,5972056,0
9094,5972057,0
9095,5972058,0
9096,5972059,0
9097,5972060,0
9098,5972061,0
9099,5972062,0
9100,5972063,0
9101,5972064,0
9102,5972065,0
9103,5972066,0
9104,5972067,0
9105,5972068,0
9106,5972069,0
9107,5972070,0
9108,5972071,0
9109,5972072,0
9110,5972073,0
9111,5972074,0
9112,5972075,0
9113,5972076,0
9114,5972077,0
9115,5972078,0
9116,5972079,0
9117,5972080,0
9118,5972081,0
9119,5972082,0
9120,5972083,1
9121,5972084,1
9122,5972085,0
9123,5972086,0
9124,5972087,0
9125,5972088,0
9126,5972089,1
9127,5972090,0
9128,5972091,0
9129,5972092,0
9130,5972093,0
9131,5972094,0
9132,5972095,0
9133,5972096,0
9134,5972097,0
9135,5972098,0
9136,5972099,0
9137,5972100,0
9138,5972101,0
9139,5972102,1
9140,5972103,0
9141,5972104,0
9142,5972105,0
9143,5972106,0
9144,5972107,0
9145,5972108,0
9146,5972109,0
9147,5972110,1
9148,5972111,0
9149,5972112,1
9150,5972113,0
9151,5972114,0
9152,5972115,0
9153,5972116,0
9154,5972117,0
9155,5972118,0
9156,5972119,1
9157,5972120,0
9158,5972121,0
9159,5972122,0
9160,5972123,0
9161,5972124,0
9162,5972125,0
9163,5972126,0
9164,5972127,0
9165,5972128,0
9166,5972129,0
9167,5972130,0
9168,5972131,0
9169,5972132,0
9170,5972133,0
9171,5972134,0
9172,5972135,0
9173,5972136,0
9174,5972137,0
9175,5972138,1
9176,5972139,0
9177,5972140,0
9178,5972141,0
9179,5972142,0
9180,5972143,0
9181,5972144,0
9182,5972145,0
9183,5972146,0
9184,5972147,0
9185,5972148,0
9186,5972149,0
9187,5972150,0
9188,5972151,0
9189,5972152,0
9190,5972153,0
9191,5972154,0
9192,5972155,0
9193,5972156,0
9194,5972157,0
9195,5972158,0
9196,5972159,0
9197,5972160,0
9198,5972161,0
9199,5972162,0
9200,5972163,0
9201,5972164,0
9202,5972165,0
9203,5972166,0
9204,5972167,0
9205,5972168,0
9206,5972169,0
9207,5972170,0
9208,5972171,0
9209,5972172,1
9210,5972173,0
9211,5972174,0
9212,5972175,0
9213,5972176,0
9214,5972177,0
9215,5972178,1
9216,5972179,0
9217,5972180,0
9218,5972181,0
9219,5972182,1
9220,5972183,0
9221,5972184,1
9222,5972185,0
9223,5972186,1
9224,5972187,0
9225,5972188,0
9226,5972189,0
9227,5972190,0
9228,5972191,0
9229,5972192,0
9230,5972193,0
9231,5972194,1
9232,5972195,0
9233,5972196,0
9234,5972197,0
9235,5972198,0
9236,5972199,1
9237,5972200,0
9238,5972201,0
9239,5972202,0
9240,5972203,0
9241,5972204,0
9242,5972205,0
9243,5972206,0
9244,5972207,0
9245,5972208,0
9246,5972209,0
9247,5972210,0
9248,5972211,0
9249,5972212,0
9250,5972213,0
9251,5972214,1
9252,5972215,0
9253,5972216,0
9254,5972217,0
9255,5972218,0
9256,5972219,0
9257,5972220,0
9258,5972221,0
9259,5972222,0
9260,5972223,0
9261,5972224,0
9262,5972225,0
9263,5972226,0
9264,5972227,0
9265,5972228,0
9266,5972229,0
9267,5972230,0
9268,5972231,0
9269,5972232,0
9270,5972233,0
9271,5972234,0
9272,5972235,1
9273,5972236,0
9274,5972237,0
9275,5972238,0
9276,5972239,0
9277,5972240,0
9278,5972241,0
9279,5972242,0
9280,5972243,0
9281,5972244,0
9282,5972245,1
9283,5972246,0
9284,5972247,0
9285,5972248,0
9286,5972249,0
9287,5972250,0
9288,5972251,0
9289,5972252,0
9290,5972253,1
9291,5972254,0
9292,5972255,0
9293,5972256,0
9294,5972257,1
9295,5972258,0
9296,5972259,0
9297,5972260,0
9298,5972261,0
9299,5972262,0
9300,5972263,0
9301,5972264,0
9302,5972265,0
9303,5972266,0
9304,5972267,0
9305,5972268,0
9306,5972269,0
9307,5972270,0
9308,5972271,0
9309,5972272,0
9310,5972273,0
9311,5972274,0
9312,5972275,0
9313,5972276,0
9314,5972277,0
9315,5972278,0
9316,5972279,0
9317,5972280,0
9318,5972281,0
9319,5972282,0
9320,5972283,0
9321,5972284,0
9322,5972285,0
9323,5972286,0
9324,5972287,0
9325,5972288,0
9326,5972289,0
9327,5972290,1
9328,5972291,0
9329,5972292,0
9330,5972293,0
9331,5972294,0
9332,5972295,0
9333,5972296,0
9334,5972297,0
9335,5972298,0
9336,5972299,1
9337,5972300,0
9338,5972301,0
9339,5972302,0
9340,5972303,0
9341,5972304,0
9342,5972305,0
9343,5972306,0
9344,5972307,0
9345,5972308,0
9346,5972309,1
9347,5972310,0
9348,5972311,0
9349,5972312,0
9350,5972313,0
9351,5972314,0
9352,5972315,0
9353,5972316,0
9354,5972317,0
9355,5972318,0
9356,5972319,0
9357,5972320,0
9358,5972321,0
9359,5972322,0
9360,5972323,0
9361,5972324,0
9362,5972325,0
9363,5972326,0
9364,5972327,0
9365,5972328,0
9366,5972329,0
9367,5972330,0
9368,5972331,0
9369,5972332,0
9370,5972333,1
9371,5972334,0
9372,5972335,0
9373,5972336,0
9374,5972338,0
9375,5972339,1
9376,5972340,0
9377,5972341,0
9378,5972342,0
9379,5972343,0
9380,5972344,0
9381,5972345,0
9382,5972346,0
9383,5972347,0
9384,5972348,0
9385,5972349,0
9386,5972350,0
9387,5972351,0
9388,5972352,0
9389,5972353,0
9390,5972354,0
9391,5972355,0
9392,5972356,0
9393,5972357,0
9394,5972358,0
9395,5972359,0
9396,5972360,1
9397,5972361,1
9398,5972362,0
9399,5972363,0
9400,5972364,0
9401,5972365,0
9402,5972366,0
9403,5972367,0
9404,5972368,1
9405,5972369,0
9406,5972370,0
9407,5972371,0
9408,5972372,0
9409,5972373,0
9410,5972374,0
9411,5972375,0
9412,5972376,0
9413,5972377,0
9414,5972378,0
9415,5972379,0
9416,5972380,0
9417,5972381,0
9418,5972382,0
9419,5972383,0
9420,5972384,0
9421,5972385,0
9422,5972386,0
9423,5972387,0
9424,5972388,0
9425,5972389,0
9426,5972390,0
9427,5972391,0
9428,5972392,0
9429,5972393,0
9430,5972394,0
9431,5972395,0
9432,5972396,0
9433,5972397,0
9434,5972398,0
9435,5972399,0
9436,5972400,0
9437,5972401,0
9438,5972402,0
9439,5972403,1
9440,5972404,0
9441,5972405,0
9442,5972406,0
9443,5972407,0
9444,5972408,0
9445,5972409,0
9446,5972410,0
9447,5972411,1
9448,5972412,0
9449,5972413,0
9450,5972414,0
9451,5972415,0
9452,5972416,0
9453,5972417,0
9454,5972418,0
9455,5972419,0
9456,5972420,1
9457,5972421,1
9458,5972422,0
9459,5972423,0
9460,5972424,0
9461,5972425,0
9462,5972426,0
9463,5972427,0
9464,5972428,0
9465,5972429,0
9466,5972430,0
9467,5972431,0
9468,5972432,0
9469,5972433,0
9470,5972434,0
9471,5972435,0
9472,5972436,0
9473,5972437,0
9474,5972438,0
9475,5972439,0
9476,5972440,0
9477,5972441,0
9478,5972442,0
9479,5972443,0
9480,5972444,0
9481,5972445,0
9482,5972446,0
9483,5972447,0
9484,5972448,0
9485,5972449,1
9486,5972450,0
9487,5972451,0
9488,5972452,0
9489,5972453,0
9490,5972454,0
9491,5972455,0
9492,5972456,0
9493,5972458,0
9494,5972459,0
9495,5972460,0
9496,5972461,0
9497,5972462,0
9498,5972463,0
9499,5972464,0
9500,5972465,0
9501,5972466,0
9502,5972467,0
9503,5972468,0
9504,5972469,0
9505,5972470,0
9506,5972471,0
9507,5972472,0
9508,5972473,0
9509,5972474,0
9510,5972475,0
9511,5972476,0
9512,5972477,1
9513,5972478,1
9514,5972479,0
9515,5972480,0
9516,5972481,0
9517,5972482,0
9518,5972483,0
9519,5972484,0
9520,5972485,1
9521,5972486,0
9522,5972487,0
9523,5972488,0
9524,5972489,0
9525,5972490,0
9526,5972491,0
9527,5972492,0
9528,5972493,0
9529,5972494,0
9530,5972495,0
9531,5972496,0
9532,5972497,0
9533,5972498,0
9534,5972499,0
9535,5972500,0
9536,5972501,0
9537,5972502,0
9538,5972503,0
9539,5972504,0
9540,5972505,0
9541,5972506,0
9542,5972507,0
9543,5972508,0
9544,5972509,0
9545,5972510,0
9546,5972511,1
9547,5972512,0
9548,5972513,0
9549,5972514,0
9550,5972515,0
9551,5972516,0
9552,5972517,0
9553,5972518,0
9554,5972519,0
9555,5972520,0
9556,5972521,0
9557,5972522,0
9558,5972523,0
9559,5972524,0
9560,5972525,0
9561,5972526,0
9562,5972527,1
9563,5972528,0
9564,5972529,1
9565,5972530,0
9566,5972531,0
9567,5972532,0
9568,5972533,0
9569,5972534,0
9570,5972535,0
9571,5972536,0
9572,5972537,0
9573,5972538,0
9574,5972539,0
9575,5972540,1
9576,5972541,0
9577,5972542,0
9578,5972543,0
9579,5972544,0
9580,5972545,0
9581,5972546,1
9582,5972547,0
9583,5972548,0
9584,5972549,0
9585,5972550,0
9586,5972551,0
9587,5972552,0
9588,5972553,0
9589,5972554,0
9590,5972555,1
9591,5972556,0
9592,5972557,0
9593,5972558,0
9594,5972559,0
9595,5972560,0
9596,5972561,0
9597,5972562,1
9598,5972563,0
9599,5972564,0
9600,5972565,0
9601,5972566,0
9602,5972567,0
9603,5972568,0
9604,5972569,0
9605,5972570,0
9606,5972571,1
9607,5972572,0
9608,5972573,0
9609,5972574,0
9610,5972575,0
9611,5972576,0
9612,5972577,0
9613,5972578,0
9614,5972579,0
9615,5972580,0
9616,5972581,0
9617,5972582,0
9618,5972583,0
9619,5972584,0
9620,5972585,0
9621,5972586,0
9622,5972587,0
9623,5972588,0
9624,5972589,0
9625,5972590,0
9626,5972591,0
9627,5972592,0
9628,5972593,0
9629,5972594,0
9630,5972595,0
9631,5972596,0
